order_id,restaurant_name,cuisine_type,city,meal_type,order_date,order_time,order_value,delivery_time_mins,rating,online_payment,discount_applied,discount_amount
4005,Wow Momo,Chinese,Hyderabad,Breakfast,2023-09-05,03:56:41,399,20,4.8,Yes,No,0
4006,Burger King,Fast Food,Pune,Lunch,2023-08-18,19:24:37,1764,75,3.8,Yes,No,0
4007,Behrouz Biryani,Biryani,Chennai,Dinner,2023-12-29,02:53:38,569,33,3.9,No,Yes,51
4008,Saravana Bhavan,South Indian,Hyderabad,Lunch,2023-11-15,06:43:25,647,37,4.5,No,Yes,130
4009,Sagar Ratna,South Indian,Jaipur,Breakfast,2023-02-06,03:41:29,201,68,3.3,Yes,No,0
4010,Burger King,Fast Food,Hyderabad,Dinner,2023-04-28,10:26:38,1378,58,3.9,Yes,No,0
4011,Chaayos,Beverages,Mumbai,Breakfast,2023-11-22,17:30:36,1125,52,3.9,Yes,Yes,113
4012,Moti Mahal,North Indian,Bangalore,Snack,2023-08-25,01:41:29,672,33,4.3,Yes,No,0
4013,Biryani Blues,Biryani,Jaipur,Dinner,2023-08-15,21:24:59,242,33,4.0,Yes,Yes,67
4014,KFC,Fast Food,Pune,Dinner,2023-08-05,13:15:56,233,48,3.6,No,Yes,50
4015,Burger King,Fast Food,Hyderabad,Snack,2023-08-05,02:20:22,1098,39,4.2,No,No,0
4016,Barbeque Nation,North Indian,Jaipur,Breakfast,2023-03-28,05:32:51,974,44,4.1,Yes,No,0
4017,Barbeque Nation,North Indian,Delhi,Snack,2023-05-27,23:43:17,1618,28,4.0,Yes,Yes,66
4018,Mainland China,Chinese,Bangalore,Breakfast,2023-08-14,23:34:40,585,74,4.0,No,No,0
4019,Punjab Grill,North Indian,Jaipur,Dinner,2023-10-24,11:33:05,1051,28,4.3,Yes,No,0
4020,Subway,Fast Food,Hyderabad,Breakfast,2023-12-19,07:25:28,763,66,4.1,No,No,0
4021,Punjab Grill,North Indian,Delhi,Snack,2023-06-06,00:32:04,1501,45,3.7,Yes,No,0
4022,Saravana Bhavan,South Indian,Hyderabad,Breakfast,2023-03-12,21:36:07,564,36,4.4,Yes,Yes,107
4023,Social,Continental,Chennai,Breakfast,2023-02-14,00:15:03,1216,62,3.7,No,No,0
4024,Haldiram's,Snacks,Bangalore,Dinner,2023-03-12,17:59:01,392,21,4.9,Yes,No,0
4025,Mainland China,Chinese,Mumbai,Snack,2023-10-22,09:04:35,1599,21,4.3,Yes,No,0
4026,Wow Momo,Chinese,Mumbai,Breakfast,2023-09-26,00:43:03,991,66,3.6,Yes,No,0
4027,Mainland China,Chinese,Pune,Dinner,2023-03-07,03:48:22,300,59,3.7,Yes,Yes,73
4028,Chaayos,Beverages,Hyderabad,Snack,2023-05-11,23:58:39,1330,51,3.7,No,No,0
4029,Chaayos,Beverages,Jaipur,Snack,2023-07-09,21:34:15,899,56,3.7,No,Yes,73
4030,Burger King,Fast Food,Mumbai,Snack,2023-04-11,01:54:35,1369,24,4.5,Yes,No,0
4031,Barbeque Nation,North Indian,Chennai,Lunch,2023-06-18,05:49:20,1761,51,4.4,Yes,Yes,23
4032,Smoke House Deli,Continental,Kolkata,Breakfast,2023-05-22,10:22:57,206,22,4.1,Yes,Yes,47
4033,Paradise Biryani,Biryani,Chennai,Breakfast,2023-04-30,21:04:07,729,31,4.6,No,No,0
4034,Smoke House Deli,Continental,Bangalore,Breakfast,2023-04-12,21:48:31,1348,58,3.4,Yes,No,0
4035,Social,Continental,Kolkata,Breakfast,2023-11-08,02:39:55,937,69,4.1,Yes,No,0
4036,Sagar Ratna,South Indian,Delhi,Dinner,2023-11-23,06:20:11,1437,71,3.9,Yes,No,0
4037,Smoke House Deli,Continental,Hyderabad,Breakfast,2023-05-29,11:05:42,1080,59,4.4,No,No,0
4038,KFC,Fast Food,Kolkata,Snack,2023-03-12,19:46:12,224,57,4.1,Yes,Yes,66
4039,Subway,Fast Food,Jaipur,Lunch,2023-06-18,05:46:45,775,34,4.5,Yes,No,0
4040,Social,Continental,Kolkata,Snack,2023-03-03,18:49:28,696,43,4.3,No,Yes,113
4041,Saravana Bhavan,South Indian,Jaipur,Lunch,2023-03-03,06:56:02,1723,51,4.0,Yes,Yes,105
4042,Burger King,Fast Food,Mumbai,Snack,2023-09-20,20:05:58,1172,33,4.4,Yes,No,0
4043,Chaayos,Beverages,Delhi,Snack,2023-07-17,14:41:00,846,46,4.1,No,Yes,28
4044,Social,Continental,Pune,Snack,2023-03-20,04:29:01,860,52,3.9,No,No,0
4045,Burger King,Fast Food,Hyderabad,Lunch,2023-11-29,12:50:53,991,37,4.0,No,Yes,63
4046,Pizza Hut,Fast Food,Hyderabad,Lunch,2023-07-10,15:09:06,960,73,3.7,No,No,0
4047,Sagar Ratna,South Indian,Kolkata,Dinner,2023-10-13,21:58:34,835,53,3.9,No,No,0
4048,Sagar Ratna,South Indian,Chennai,Dinner,2023-06-22,05:30:19,1674,25,4.3,Yes,No,0
4049,Behrouz Biryani,Biryani,Chennai,Dinner,2023-09-09,21:41:44,223,65,4.0,Yes,Yes,113
4050,KFC,Fast Food,Jaipur,Snack,2023-03-08,05:16:52,1379,61,3.4,Yes,No,0
4051,Social,Continental,Kolkata,Dinner,2023-12-08,12:09:59,614,61,4.0,Yes,Yes,80
4052,Behrouz Biryani,Biryani,Pune,Dinner,2023-08-04,11:20:02,216,69,4.2,Yes,No,0
4053,KFC,Fast Food,Hyderabad,Lunch,2023-10-11,14:28:27,1242,43,4.6,Yes,Yes,50
4054,KFC,Fast Food,Kolkata,Snack,2023-04-28,23:38:29,1666,53,3.5,Yes,Yes,141
4055,KFC,Fast Food,Jaipur,Lunch,2023-01-22,20:00:59,1794,37,3.8,Yes,No,0
4056,Pizza Hut,Fast Food,Hyderabad,Lunch,2023-11-12,05:11:01,1596,36,4.6,Yes,Yes,31
4057,Biryani Blues,Biryani,Kolkata,Dinner,2023-07-20,22:21:52,621,75,3.7,No,Yes,71
4058,Burger King,Fast Food,Kolkata,Snack,2023-04-20,12:20:46,1476,47,3.9,No,No,0
4059,Domino's Pizza,Fast Food,Hyderabad,Lunch,2023-11-27,17:42:01,429,51,3.7,No,No,0
4060,Haldiram's,Snacks,Pune,Lunch,2023-11-01,05:59:02,259,65,4.3,Yes,Yes,33
4061,McDonald's,Fast Food,Delhi,Lunch,2023-09-02,08:02:36,1151,47,3.6,Yes,No,0
4062,Sagar Ratna,South Indian,Pune,Breakfast,2023-06-02,11:16:58,762,53,3.8,No,No,0
4063,Moti Mahal,North Indian,Jaipur,Lunch,2023-07-21,15:33:18,552,35,4.6,Yes,No,0
4064,McDonald's,Fast Food,Chennai,Dinner,2023-03-25,19:35:56,808,48,4.4,Yes,No,0
4065,Smoke House Deli,Continental,Hyderabad,Dinner,2023-01-10,05:41:38,854,62,4.1,Yes,No,0
4066,Domino's Pizza,Fast Food,Bangalore,Snack,2023-01-12,14:14:14,1637,45,4.5,No,No,0
4067,Chaayos,Beverages,Jaipur,Breakfast,2023-07-07,02:10:35,324,60,4.2,Yes,Yes,66
4068,KFC,Fast Food,Kolkata,Breakfast,2023-12-02,08:54:13,597,56,3.6,Yes,No,0
4069,Behrouz Biryani,Biryani,Chennai,Dinner,2023-08-21,15:49:48,1470,57,4.0,Yes,No,0
4070,Haldiram's,Snacks,Hyderabad,Lunch,2023-07-13,19:50:04,992,52,4.0,Yes,No,0
4071,Social,Continental,Delhi,Snack,2023-08-14,02:37:01,285,68,3.3,No,No,0
4072,Saravana Bhavan,South Indian,Mumbai,Breakfast,2023-11-15,06:33:22,1025,37,3.8,Yes,No,0
4073,Social,Continental,Hyderabad,Dinner,2023-06-21,17:50:34,1237,66,3.6,Yes,Yes,78
4074,Wow Momo,Chinese,Pune,Snack,2023-03-25,01:55:33,1036,75,3.5,Yes,No,0
4075,Barbeque Nation,North Indian,Chennai,Dinner,2023-08-30,04:35:59,414,50,3.7,Yes,No,0
4076,Barbeque Nation,North Indian,Hyderabad,Breakfast,2023-12-03,23:49:35,1075,55,4.3,Yes,No,0
4077,Pizza Hut,Fast Food,Chennai,Lunch,2023-10-15,11:18:28,319,47,4.1,Yes,No,0
4078,Sagar Ratna,South Indian,Chennai,Dinner,2023-04-15,02:01:47,235,55,4.0,Yes,No,0
4079,Moti Mahal,North Indian,Hyderabad,Breakfast,2023-03-19,23:13:50,531,60,3.4,Yes,No,0
4080,Barbeque Nation,North Indian,Pune,Lunch,2023-06-14,17:40:47,1418,59,4.2,Yes,No,0
4081,Saravana Bhavan,South Indian,Bangalore,Lunch,2023-11-20,23:53:52,1479,22,4.9,No,No,0
4082,Subway,Fast Food,Hyderabad,Breakfast,2023-08-22,12:06:27,488,35,4.1,No,No,0
4083,Wow Momo,Chinese,Delhi,Lunch,2023-01-12,17:34:36,1051,58,4.1,Yes,No,0
4084,Wow Momo,Chinese,Delhi,Lunch,2023-09-23,10:27:16,1098,33,4.7,Yes,Yes,57
4085,Sagar Ratna,South Indian,Pune,Lunch,2023-02-06,14:43:07,1293,40,3.7,Yes,Yes,71
4086,McDonald's,Fast Food,Bangalore,Breakfast,2023-10-22,17:39:50,1568,74,3.6,Yes,Yes,97
4087,Social,Continental,Mumbai,Breakfast,2023-08-09,09:14:19,636,23,4.9,Yes,No,0
4088,Social,Continental,Chennai,Snack,2023-03-26,19:22:56,1207,42,4.1,No,No,0
4089,Behrouz Biryani,Biryani,Hyderabad,Lunch,2023-04-16,12:55:36,1617,41,4.3,Yes,Yes,46
4090,Saravana Bhavan,South Indian,Mumbai,Lunch,2023-07-09,02:01:48,447,75,3.9,Yes,No,0
4091,Wow Momo,Chinese,Bangalore,Dinner,2023-12-04,11:01:49,351,52,3.9,Yes,No,0
4092,Behrouz Biryani,Biryani,Kolkata,Breakfast,2023-05-12,00:48:45,843,57,3.5,Yes,No,0
4093,Haldiram's,Snacks,Kolkata,Dinner,2023-11-25,11:39:15,771,36,4.5,No,No,0
4094,Haldiram's,Snacks,Pune,Breakfast,2023-11-17,13:25:47,1601,68,3.6,Yes,No,0
4095,Haldiram's,Snacks,Pune,Breakfast,2023-07-18,13:28:07,1321,28,4.5,Yes,No,0
4096,Burger King,Fast Food,Delhi,Lunch,2023-12-23,15:15:14,830,21,4.4,No,No,0
4097,Saravana Bhavan,South Indian,Pune,Dinner,2023-08-22,20:50:33,1579,71,4.0,Yes,No,0
4098,Paradise Biryani,Biryani,Mumbai,Breakfast,2023-07-17,12:56:31,1699,65,3.5,Yes,No,0
4099,Behrouz Biryani,Biryani,Pune,Dinner,2023-06-23,22:36:14,1722,73,3.7,No,No,0
4100,Wow Momo,Chinese,Pune,Lunch,2023-05-25,00:03:56,731,65,3.4,Yes,No,0
4101,Behrouz Biryani,Biryani,Bangalore,Dinner,2023-10-14,10:10:34,1351,71,4.0,No,No,0
4102,Smoke House Deli,Continental,Delhi,Breakfast,2023-07-11,23:22:43,277,65,3.6,Yes,No,0
4103,Sagar Ratna,South Indian,Chennai,Dinner,2023-08-10,09:14:28,1559,67,3.7,Yes,No,0
4104,Haldiram's,Snacks,Kolkata,Snack,2023-02-21,19:39:32,554,63,3.9,No,No,0
4105,Smoke House Deli,Continental,Mumbai,Lunch,2023-05-09,10:49:02,895,57,3.7,Yes,Yes,135
4106,Chaayos,Beverages,Jaipur,Dinner,2023-08-31,16:42:35,1653,70,3.3,Yes,Yes,59
4107,Biryani Blues,Biryani,Jaipur,Lunch,2023-09-22,05:46:18,1138,45,4.0,Yes,No,0
4108,Saravana Bhavan,South Indian,Mumbai,Lunch,2023-04-18,15:20:58,361,51,4.4,Yes,Yes,106
4109,Burger King,Fast Food,Pune,Dinner,2023-08-05,03:21:13,642,70,3.5,Yes,No,0
4110,Paradise Biryani,Biryani,Pune,Snack,2023-11-08,13:46:36,533,27,4.3,Yes,Yes,115
4111,Smoke House Deli,Continental,Kolkata,Snack,2023-07-17,23:59:15,260,55,4.3,Yes,Yes,97
4112,Moti Mahal,North Indian,Mumbai,Breakfast,2023-07-15,13:53:44,1004,68,4.0,Yes,Yes,40
4113,Smoke House Deli,Continental,Mumbai,Dinner,2023-12-21,00:30:14,825,63,3.8,Yes,Yes,43
4114,Moti Mahal,North Indian,Jaipur,Lunch,2023-03-28,23:08:24,950,55,3.9,Yes,No,0
4115,KFC,Fast Food,Mumbai,Snack,2023-01-15,07:58:50,1222,56,4.4,Yes,No,0
4116,Barbeque Nation,North Indian,Mumbai,Breakfast,2023-05-24,11:10:14,911,70,4.0,Yes,No,0
4117,McDonald's,Fast Food,Mumbai,Breakfast,2023-05-24,19:16:54,569,31,3.9,No,No,0
4118,Domino's Pizza,Fast Food,Delhi,Lunch,2023-09-24,17:43:34,1538,66,3.5,Yes,No,0
4119,Chaayos,Beverages,Hyderabad,Snack,2023-08-17,11:17:45,237,31,4.7,Yes,No,0
4120,Mainland China,Chinese,Jaipur,Lunch,2023-09-12,15:57:16,278,55,4.0,Yes,No,0
4121,Burger King,Fast Food,Chennai,Snack,2023-07-22,04:15:49,353,68,4.0,No,No,0
4122,Pizza Hut,Fast Food,Hyderabad,Dinner,2023-12-09,08:30:52,1797,28,4.6,Yes,No,0
4123,Social,Continental,Mumbai,Lunch,2023-04-25,11:46:37,531,67,4.1,No,No,0
4124,Smoke House Deli,Continental,Chennai,Lunch,2023-10-11,00:48:21,995,39,4.0,Yes,No,0
4125,Behrouz Biryani,Biryani,Hyderabad,Lunch,2023-10-24,02:51:49,1163,58,4.3,No,Yes,133
4126,Sagar Ratna,South Indian,Pune,Breakfast,2023-09-23,14:56:51,1569,55,3.9,Yes,No,0
4127,Sagar Ratna,South Indian,Bangalore,Dinner,2023-06-01,02:00:36,1228,48,4.2,Yes,No,0
4128,Pizza Hut,Fast Food,Hyderabad,Dinner,2023-04-08,03:50:37,338,71,3.6,No,No,0
4129,Burger King,Fast Food,Bangalore,Lunch,2023-08-28,04:40:54,721,20,4.9,No,No,0
4130,Barbeque Nation,North Indian,Kolkata,Dinner,2023-10-25,16:35:02,1356,44,4.0,Yes,Yes,66
4131,Biryani Blues,Biryani,Bangalore,Lunch,2023-09-16,14:08:49,1731,61,4.0,Yes,No,0
4132,Pizza Hut,Fast Food,Jaipur,Lunch,2023-03-14,11:12:40,257,34,4.3,Yes,No,0
4133,Mainland China,Chinese,Chennai,Breakfast,2023-05-31,13:17:39,1533,65,3.4,No,No,0
4134,Burger King,Fast Food,Pune,Snack,2023-07-15,01:47:17,650,23,4.9,Yes,No,0
4135,Moti Mahal,North Indian,Kolkata,Dinner,2023-09-20,18:43:17,1738,48,4.2,Yes,No,0
4136,Social,Continental,Kolkata,Breakfast,2023-01-22,08:21:28,872,41,3.8,Yes,No,0
4137,Smoke House Deli,Continental,Kolkata,Dinner,2023-09-06,13:17:15,673,58,3.7,No,Yes,62
4138,Behrouz Biryani,Biryani,Delhi,Dinner,2023-06-09,23:36:25,369,36,4.7,Yes,Yes,84
4139,Wow Momo,Chinese,Bangalore,Breakfast,2023-01-25,04:46:18,747,29,4.0,No,No,0
4140,Wow Momo,Chinese,Jaipur,Breakfast,2023-12-03,10:39:40,905,28,3.9,Yes,Yes,43
4141,Moti Mahal,North Indian,Pune,Breakfast,2023-11-09,18:10:18,846,46,4.0,Yes,Yes,77
4142,Paradise Biryani,Biryani,Pune,Breakfast,2023-07-31,09:04:11,329,60,3.7,Yes,Yes,67
4143,Moti Mahal,North Indian,Jaipur,Snack,2023-06-09,20:31:44,1604,33,4.0,No,No,0
4144,Moti Mahal,North Indian,Delhi,Dinner,2023-02-20,09:01:53,574,33,4.4,Yes,No,0
4145,Domino's Pizza,Fast Food,Mumbai,Snack,2023-01-18,02:49:07,228,43,3.8,Yes,No,0
4146,Wow Momo,Chinese,Pune,Snack,2023-12-16,22:17:24,1490,69,4.1,Yes,No,0
4147,Chaayos,Beverages,Pune,Breakfast,2023-05-10,22:47:50,421,50,3.6,Yes,No,0
4148,Sagar Ratna,South Indian,Kolkata,Breakfast,2023-02-14,05:50:06,1792,38,3.9,Yes,Yes,99
4149,Barbeque Nation,North Indian,Jaipur,Snack,2023-10-12,10:45:25,1669,66,3.7,Yes,Yes,129
4150,McDonald's,Fast Food,Delhi,Lunch,2023-12-15,17:47:21,436,26,4.3,No,No,0
4151,Paradise Biryani,Biryani,Hyderabad,Snack,2023-02-13,03:25:41,728,48,3.8,Yes,Yes,92
4152,KFC,Fast Food,Mumbai,Lunch,2023-06-22,13:26:14,727,35,4.6,Yes,No,0
4153,Chaayos,Beverages,Kolkata,Dinner,2023-06-04,22:57:57,238,31,4.1,No,Yes,125
4154,Saravana Bhavan,South Indian,Pune,Breakfast,2023-06-12,20:53:18,1712,29,4.1,Yes,No,0
4155,Paradise Biryani,Biryani,Bangalore,Snack,2023-06-27,18:38:34,434,23,4.6,No,No,0
4156,Smoke House Deli,Continental,Delhi,Lunch,2023-06-26,22:03:39,1632,40,3.8,Yes,No,0
4157,Chaayos,Beverages,Jaipur,Breakfast,2023-06-15,21:05:11,1335,20,4.3,Yes,Yes,65
4158,McDonald's,Fast Food,Mumbai,Snack,2023-06-26,12:13:52,1559,58,3.6,Yes,Yes,113
4159,Subway,Fast Food,Hyderabad,Lunch,2023-01-07,19:38:12,1439,75,3.5,Yes,No,0
4160,Moti Mahal,North Indian,Pune,Breakfast,2023-12-05,13:07:22,1007,41,4.2,Yes,No,0
4161,Moti Mahal,North Indian,Chennai,Lunch,2023-02-26,18:06:35,371,65,3.9,Yes,Yes,89
4162,Punjab Grill,North Indian,Kolkata,Dinner,2023-06-10,10:35:12,1685,53,4.3,Yes,No,0
4163,Haldiram's,Snacks,Delhi,Lunch,2023-10-08,05:49:20,220,39,3.8,Yes,No,0
4164,Burger King,Fast Food,Delhi,Dinner,2023-02-08,14:19:52,252,58,3.7,Yes,No,0
4165,Saravana Bhavan,South Indian,Hyderabad,Lunch,2023-06-12,03:26:13,565,68,3.5,Yes,No,0
4166,Saravana Bhavan,South Indian,Chennai,Lunch,2023-07-01,02:25:21,1584,75,3.2,Yes,Yes,123
4167,Wow Momo,Chinese,Hyderabad,Snack,2023-12-28,03:37:02,1069,22,4.6,Yes,Yes,138
4168,Barbeque Nation,North Indian,Chennai,Snack,2023-01-25,05:06:23,377,72,3.4,Yes,No,0
4169,KFC,Fast Food,Hyderabad,Snack,2023-02-06,06:29:04,1069,61,4.2,Yes,No,0
4170,Social,Continental,Mumbai,Snack,2023-05-28,08:43:31,1389,48,4.0,Yes,No,0
4171,Haldiram's,Snacks,Jaipur,Lunch,2023-09-26,01:52:50,1735,56,3.7,Yes,Yes,108
4172,Saravana Bhavan,South Indian,Mumbai,Snack,2023-08-24,21:41:40,1725,55,3.7,Yes,No,0
4173,Moti Mahal,North Indian,Hyderabad,Snack,2023-04-22,23:54:11,1468,51,3.6,Yes,No,0
4174,Burger King,Fast Food,Delhi,Snack,2023-05-17,09:49:47,1592,65,4.1,Yes,No,0
4175,Biryani Blues,Biryani,Pune,Lunch,2023-12-29,01:14:14,904,49,3.6,No,No,0
4176,Saravana Bhavan,South Indian,Delhi,Dinner,2023-06-02,13:18:34,518,75,3.2,Yes,No,0
4177,Biryani Blues,Biryani,Bangalore,Snack,2023-02-13,07:25:14,1339,62,4.2,No,Yes,52
4178,Pizza Hut,Fast Food,Mumbai,Breakfast,2023-08-07,05:57:08,1043,52,4.4,Yes,No,0
4179,Haldiram's,Snacks,Delhi,Lunch,2023-06-19,15:51:50,156,57,4.1,Yes,No,0
4180,Barbeque Nation,North Indian,Mumbai,Snack,2023-01-20,08:19:39,250,75,3.4,Yes,No,0
4181,Pizza Hut,Fast Food,Bangalore,Breakfast,2023-05-15,05:04:37,1793,62,4.0,No,No,0
4182,Smoke House Deli,Continental,Jaipur,Breakfast,2023-02-03,04:46:45,718,62,4.0,Yes,No,0
4183,Pizza Hut,Fast Food,Bangalore,Breakfast,2023-02-11,04:21:36,1303,41,4.1,No,No,0
4184,Chaayos,Beverages,Delhi,Snack,2023-06-24,22:33:30,564,60,3.7,Yes,No,0
4185,Moti Mahal,North Indian,Mumbai,Lunch,2023-02-28,07:32:35,225,42,4.5,Yes,Yes,114
4186,Pizza Hut,Fast Food,Hyderabad,Snack,2023-11-06,21:19:46,728,66,3.8,Yes,No,0
4187,Domino's Pizza,Fast Food,Delhi,Snack,2023-05-19,22:46:36,366,47,4.1,Yes,No,0
4188,Social,Continental,Kolkata,Snack,2023-03-15,18:52:55,893,54,3.6,Yes,No,0
4189,Haldiram's,Snacks,Jaipur,Snack,2023-04-13,03:19:27,1193,48,4.5,Yes,No,0
4190,Behrouz Biryani,Biryani,Hyderabad,Dinner,2023-12-02,14:41:31,1407,59,4.1,Yes,No,0
4191,Mainland China,Chinese,Chennai,Lunch,2023-07-28,21:38:26,631,43,4.0,No,Yes,65
4192,Saravana Bhavan,South Indian,Bangalore,Breakfast,2023-11-24,11:18:09,314,59,3.6,No,No,0
4193,Chaayos,Beverages,Mumbai,Lunch,2023-05-29,12:03:28,1155,27,4.5,No,No,0
4194,Moti Mahal,North Indian,Hyderabad,Lunch,2023-05-24,20:33:26,639,63,3.4,Yes,Yes,142
4195,Mainland China,Chinese,Hyderabad,Breakfast,2023-05-05,23:20:49,1463,45,4.2,No,No,0
4196,KFC,Fast Food,Hyderabad,Dinner,2023-11-24,18:17:10,828,31,4.3,Yes,Yes,54
4197,Sagar Ratna,South Indian,Chennai,Snack,2023-04-09,19:32:50,1133,52,3.6,Yes,No,0
4198,Punjab Grill,North Indian,Kolkata,Lunch,2023-04-24,02:33:50,1677,43,3.8,Yes,No,0
4199,Punjab Grill,North Indian,Bangalore,Lunch,2023-08-14,04:45:22,602,25,4.4,No,No,0
4200,Chaayos,Beverages,Pune,Breakfast,2023-11-05,09:18:25,650,56,4.1,No,No,0
4201,Domino's Pizza,Fast Food,Pune,Dinner,2023-07-07,15:52:45,1568,62,3.9,No,No,0
4202,McDonald's,Fast Food,Jaipur,Dinner,2023-03-21,11:55:35,301,28,4.5,Yes,No,0
4203,Paradise Biryani,Biryani,Hyderabad,Dinner,2023-04-07,12:07:34,1179,64,3.4,Yes,No,0
4204,Saravana Bhavan,South Indian,Delhi,Lunch,2023-12-16,19:58:12,1090,30,3.9,Yes,No,0
4205,Domino's Pizza,Fast Food,Hyderabad,Snack,2023-08-19,01:24:16,1587,74,3.6,Yes,No,0
4206,Punjab Grill,North Indian,Chennai,Lunch,2023-03-19,19:10:10,1330,26,4.3,No,No,0
4207,Barbeque Nation,North Indian,Pune,Dinner,2023-01-07,18:28:07,968,56,4.2,Yes,No,0
4208,Wow Momo,Chinese,Chennai,Breakfast,2023-01-24,19:22:21,1759,65,3.4,Yes,Yes,144
4209,Moti Mahal,North Indian,Jaipur,Dinner,2023-08-30,23:38:21,545,42,3.9,Yes,Yes,20
4210,Haldiram's,Snacks,Mumbai,Snack,2023-08-26,17:41:17,1424,61,3.5,Yes,No,0
4211,Moti Mahal,North Indian,Hyderabad,Dinner,2023-06-24,10:26:30,807,33,4.3,Yes,Yes,42
4212,Paradise Biryani,Biryani,Jaipur,Breakfast,2023-11-29,10:01:36,536,39,4.2,No,Yes,43
4213,Chaayos,Beverages,Chennai,Lunch,2023-05-30,14:23:07,533,39,4.5,Yes,No,0
4214,Burger King,Fast Food,Kolkata,Lunch,2023-01-02,14:15:34,514,27,4.7,Yes,No,0
4215,Wow Momo,Chinese,Kolkata,Lunch,2023-02-26,06:58:44,1509,35,4.3,Yes,No,0
4216,McDonald's,Fast Food,Jaipur,Lunch,2023-09-17,03:22:21,754,34,4.1,No,Yes,107
4217,Wow Momo,Chinese,Jaipur,Breakfast,2023-10-08,05:48:19,1505,23,4.4,Yes,No,0
4218,Social,Continental,Mumbai,Breakfast,2023-06-21,19:02:57,1333,69,3.6,No,Yes,106
4219,Biryani Blues,Biryani,Mumbai,Dinner,2023-09-03,22:27:32,1711,67,3.4,Yes,Yes,63
4220,Punjab Grill,North Indian,Chennai,Breakfast,2023-07-09,16:48:12,842,45,3.7,Yes,No,0
4221,Paradise Biryani,Biryani,Kolkata,Dinner,2023-09-16,09:11:36,325,53,4.2,Yes,No,0
4222,Haldiram's,Snacks,Hyderabad,Lunch,2023-09-20,03:10:24,553,47,4.0,Yes,Yes,107
4223,Sagar Ratna,South Indian,Mumbai,Dinner,2023-12-18,17:15:42,1032,64,4.1,Yes,No,0
4224,Haldiram's,Snacks,Jaipur,Breakfast,2023-09-17,08:43:46,914,66,3.8,Yes,No,0
4225,Domino's Pizza,Fast Food,Pune,Lunch,2023-10-14,20:05:25,1794,39,4.3,Yes,Yes,49
4226,Haldiram's,Snacks,Chennai,Lunch,2023-08-10,20:46:58,1343,58,3.7,Yes,No,0
4227,Haldiram's,Snacks,Chennai,Breakfast,2023-10-20,00:34:11,322,33,4.6,Yes,No,0
4228,Pizza Hut,Fast Food,Hyderabad,Breakfast,2023-04-21,19:49:23,494,46,3.9,Yes,Yes,61
4229,Barbeque Nation,North Indian,Mumbai,Snack,2023-04-28,14:34:17,237,29,3.9,Yes,No,0
4230,Burger King,Fast Food,Kolkata,Snack,2023-06-06,22:31:16,895,59,3.7,Yes,No,0
4231,Mainland China,Chinese,Bangalore,Snack,2023-03-14,19:24:13,1786,58,3.6,No,No,0
4232,Paradise Biryani,Biryani,Mumbai,Snack,2023-05-02,13:38:47,709,64,4.0,Yes,No,0
4233,Subway,Fast Food,Bangalore,Breakfast,2023-08-06,17:12:54,1490,21,4.9,Yes,Yes,35
4234,Social,Continental,Pune,Lunch,2023-03-26,21:22:29,359,42,4.1,Yes,Yes,94
4235,Punjab Grill,North Indian,Chennai,Breakfast,2023-10-10,18:36:39,406,29,4.7,Yes,No,0
4236,Punjab Grill,North Indian,Kolkata,Snack,2023-11-21,02:00:08,317,60,3.6,Yes,Yes,55
4237,Paradise Biryani,Biryani,Hyderabad,Dinner,2023-03-04,01:17:51,645,54,3.9,Yes,No,0
4238,Smoke House Deli,Continental,Kolkata,Breakfast,2023-05-02,02:08:26,1732,28,4.5,Yes,No,0
4239,Moti Mahal,North Indian,Jaipur,Snack,2023-10-03,10:05:53,959,50,3.9,No,No,0
4240,Biryani Blues,Biryani,Mumbai,Breakfast,2023-06-24,15:19:04,1481,41,3.9,Yes,No,0
4241,Domino's Pizza,Fast Food,Delhi,Lunch,2023-11-20,16:01:19,597,64,3.4,Yes,Yes,24
4242,Sagar Ratna,South Indian,Jaipur,Lunch,2023-04-21,11:52:39,1784,49,4.4,Yes,No,0
4243,Wow Momo,Chinese,Bangalore,Snack,2023-05-15,20:15:52,742,24,4.4,Yes,No,0
4244,Punjab Grill,North Indian,Jaipur,Snack,2023-10-20,13:23:44,1632,68,4.0,Yes,No,0
4245,Mainland China,Chinese,Pune,Lunch,2023-03-27,14:10:19,1287,62,3.5,Yes,No,0
4246,Moti Mahal,North Indian,Hyderabad,Snack,2023-09-10,00:46:08,542,62,4.0,No,No,0
4247,Chaayos,Beverages,Delhi,Snack,2023-12-10,21:26:04,1660,22,4.2,Yes,No,0
4248,Behrouz Biryani,Biryani,Hyderabad,Breakfast,2023-07-22,16:40:19,1407,58,3.8,Yes,Yes,40
4249,Chaayos,Beverages,Bangalore,Breakfast,2023-09-11,01:54:06,541,40,3.9,No,No,0
4250,Domino's Pizza,Fast Food,Pune,Breakfast,2023-11-13,21:14:36,1111,74,4.2,Yes,No,0
4251,Smoke House Deli,Continental,Pune,Breakfast,2023-10-09,04:50:43,1293,55,4.4,Yes,No,0
4252,Burger King,Fast Food,Kolkata,Lunch,2023-11-01,02:59:16,859,49,3.9,No,No,0
4253,Chaayos,Beverages,Bangalore,Breakfast,2023-04-03,15:20:21,1269,20,4.8,Yes,Yes,85
4254,Mainland China,Chinese,Chennai,Dinner,2023-04-19,06:15:10,1682,30,4.0,Yes,No,0
